Age,d18O
1466.093972,6.301211513
1468.005096,4.810241522
1468.005096,4.810241522
1472.22007,6.494624463
1472.22007,6.494624463
1473.319741,7.557406163
1473.319741,7.557406163
1473.459399,5.124196563
1473.459399,5.124196563
1475.271275,5.363544384
1475.271275,5.363544384
1475.859945,6.987702104
1475.859945,6.987702104
1475.953868,6.579772777
1475.953868,6.579772777
1477.582566,6.118200524
1477.582566,6.118200524
1477.797881,4.892958178
1477.797881,4.892958178
1478,6.3
1478,6.3
1478,6.3
1478,7.52
1478.444999,6.671207116
1478.444999,6.671207116
1479.125209,6.537786088
1479.125209,6.537786088
1480,5.6
1480,5.6
1480.93152,8.806467744
1480.93152,8.806467744
1482,4.8
1482,4.8
1482.461044,6.570137314
1482.461044,6.570137314
1483,4.8
1483,4.8
1483.862627,6.743779374
1483.862627,6.743779374
1484.09167,6.591685808
1484.09167,6.591685808
1484.852158,7.229925232
1484.852158,7.229925232
1485.485173,7.558382236
1485.485173,7.558382236
1487.113725,5.813262141
1487.113725,5.813262141
1487.294889,8.029854632
1487.294889,8.029854632
1487.735517,6.286616763
1487.735517,6.286616763
1488,10.12
1488,6.58
1488,7.45
1488.132918,5.544702663
1488.132918,5.544702663
1489.272716,5.572810728
1489.272716,5.572810728
1489.662003,5.871293897
1489.662003,5.871293897
1489.664268,6.001874158
1489.664268,6.001874158
1489.768283,6.02786323
1489.768283,6.02786323
1489.899878,7.18713182
1489.899878,7.18713182
1490,6.3
1490,6.3
1490.704778,6.385238001
1490.704778,6.385238001
1491,6.05
1491.688333,5.045484883
1491.688333,5.045484883
1491.697968,5.765542657
1491.697968,5.765542657
1492.824617,7.387460527
1492.824617,7.387460527
1493.06058,6.842189379
1493.06058,6.842189379
1493.22162,2.668078034
1493.22162,2.668078034
1493.591022,7.303497694
1493.591022,7.303497694
1493.627123,4.133028047
1493.627123,4.133028047
1493.980185,7.363527193
1493.980185,7.363527193
1495.095496,6.453580037
1495.095496,6.453580037
1496,8.2
1496,8.2
1497.418729,3.945128123
1497.418729,3.945128123
1498.141532,6.313648634
1498.141532,6.313648634
1498.259069,6.058106023
1498.259069,6.058106023
1498.791668,7.75640226
1498.791668,7.75640226
1499.133251,5.823899069
1499.133251,5.823899069
1499.528709,7.284441115
1499.528709,7.284441115
1499.530717,6.834374877
1499.530717,6.834374877
1500,4.92
1500,4.92
1500,5.62
1500,5.62
1500,5.62
1500,5.62
1500,5.89
1500,5.89
1500,6.01
1500,6.01
1500,6.01
1500,6.01
1500,6.06
1500,6.06
1500,6.07
1500,6.07
1500,6.16
1500,6.16
1500,6.31
1500,6.31
1500,6.44
1500,6.44
1500,6.47
1500,6.47
1500,6.55
1500,6.55
1500,6.94
1500,6.94
1500,6.96
1500,6.96
1500,7.5
1500,7.5
1500,7.94
1500,7.94
1500,8.13
1500,8.13
1500,9.81
1500,9.81
1500,4.237229639
1500,4.237229639
1500,4.881025224
1500,4.881025224
1500,5.161724851
1500,5.161724851
1500,5.179387757
1500,5.179387757
1500,5.183886991
1500,5.183886991
1500,5.454848765
1500,5.454848765
1500,5.48349051
1500,5.48349051
1500,5.532557409
1500,5.532557409
1500,5.574886214
1500,5.574886214
1500,5.607122157
1500,5.607122157
1500,5.701920067
1500,5.701920067
1500,5.705648994
1500,5.705648994
1500,5.766893624
1500,5.766893624
1500,5.791564299
1500,5.791564299
1500,5.854064966
1500,5.854064966
1500,5.897929797
1500,5.897929797
1500,5.960664631
1500,5.960664631
1500,6.001759241
1500,6.001759241
1500,6.018856203
1500,6.018856203
1500,6.080239355
1500,6.080239355
1500,6.197176836
1500,6.197176836
1500,6.211900269
1500,6.211900269
1500,6.268132274
1500,6.268132274
1500,6.27523096
1500,6.27523096
1500,6.37574176
1500,6.37574176
1500,6.438586771
1500,6.438586771
1500,6.479034424
1500,6.479034424
1500,6.50289144
1500,6.50289144
1500,6.515519822
1500,6.515519822
1500,6.518327769
1500,6.518327769
1500,6.525365733
1500,6.525365733
1500,6.528987725
1500,6.528987725
1500,6.530209852
1500,6.530209852
1500,6.545027453
1500,6.545027453
1500,6.546496059
1500,6.546496059
1500,6.645237887
1500,6.645237887
1500,6.645709027
1500,6.645709027
1500,6.746625664
1500,6.746625664
1500,6.75220439
1500,6.75220439
1500,6.791848185
1500,6.791848185
1500,6.79543543
1500,6.79543543
1500,6.804316557
1500,6.804316557
1500,6.869426823
1500,6.869426823
1500,6.88099413
1500,6.88099413
1500,6.90479519
1500,6.90479519
1500,6.921623248
1500,6.921623248
1500,6.933211051
1500,6.933211051
1500,6.999089044
1500,6.999089044
1500,7.092887343
1500,7.092887343
1500,7.105939218
1500,7.105939218
1500,7.125651971
1500,7.125651971
1500,7.184186554
1500,7.184186554
1500,7.200608715
1500,7.200608715
1500,7.224994166
1500,7.224994166
1500,7.23413365
1500,7.23413365
1500,7.415461798
1500,7.415461798
1500,7.423155209
1500,7.423155209
1500,7.447708096
1500,7.447708096
1500,7.524097717
1500,7.524097717
1500,7.5347702
1500,7.5347702
1500,7.704094984
1500,7.704094984
1500,7.855954681
1500,7.855954681
1500,7.887694762
1500,7.887694762
1500,7.902908052
1500,7.902908052
1500,7.903358931
1500,7.903358931
1500,7.916437926
1500,7.916437926
1500,8.052181094
1500,8.052181094
1500,8.122872879
1500,8.122872879
1500,8.21435489
1500,8.21435489
1500,8.346040288
1500,8.346040288
1500,8.391595202
1500,8.391595202
1500,8.533334769
1500,8.533334769
1500,8.592903482
1500,8.592903482
1500,8.648053718
1500,8.648053718
1500,8.663635258
1500,8.663635258
1500,8.683650351
1500,8.683650351
1500,8.687370479
1500,8.687370479
1500,8.707970751
1500,8.707970751
1500,8.996829305
1500,8.996829305
1500,9.21229077
1500,9.21229077
1500,9.653280794
1500,9.653280794
1500,9.668667181
1500,9.668667181
1500,6.4
1500,6.4
1500.655772,5.674260734
1500.655772,5.674260734
1501.003067,5.562196792
1501.003067,5.562196792
1501.897989,5.560032545
1501.897989,5.560032545
1501.967605,6.349199821
1501.967605,6.349199821
1502.03351,6.961488478
1502.03351,6.961488478
1502.490835,6.671300198
1502.490835,6.671300198
1502.818121,7.157050575
1502.818121,7.157050575
1502.905341,7.011120795
1502.905341,7.011120795
1503.114525,3.207354322
1503.114525,3.207354322
1503.303949,6.846773256
1503.303949,6.846773256
1504.18951,6.795030484
1504.18951,6.795030484
1504.982078,5.190652735
1504.982078,5.190652735
1505,4.7
1505,4.7
1505.776765,5.980161952
1505.776765,5.980161952
1508.885361,7.840345625
1508.885361,7.840345625
1508.957469,6.96057582
1508.957469,6.96057582
1511,8.7
1511,8.7
1511.098035,7.081520064
1511.098035,7.081520064
1511.146187,3.958024378
1511.146187,3.958024378
1512.038908,6.360763031
1512.038908,6.360763031
1512.659841,8.345926605
1512.659841,8.345926605
1513,6
1513,6
1513.776018,6.68818434
1513.776018,6.68818434
1514.192241,6.280907822
1514.192241,6.280907822
1515.327011,6.575608061
1515.327011,6.575608061
1517.544777,6.620161897
1517.544777,6.620161897
1518,5.81
1518.249467,8.216306335
1518.249467,8.216306335
1518.376918,5.606076367
1518.376918,5.606076367
1519,6.05
1519.523622,5.862789718
1519.523622,5.862789718
1519.681766,6.473685575
1519.681766,6.473685575
1521.93348,4.297671313
1521.93348,4.297671313
1523.102009,5.715180206
1523.102009,5.715180206
1523.46339,4.352922268
1523.46339,4.352922268
1523.766145,5.748429639
1523.766145,5.748429639
1524.59214,9.399527701
1524.59214,9.399527701
1524.88003,5.257681119
1524.88003,5.257681119
1525,8.3
1525,8.3
1525.553723,5.334760882
1525.553723,5.334760882
1526,6.62
1526,7.2
1526.419699,5.697951727
1526.419699,5.697951727
1527,5.27
1527,5.27
1527,6.86
1527.129011,4.399890972
1527.129011,4.399890972
1528.348657,7.26049728
1528.348657,7.26049728
1528.880486,6.088784343
1528.880486,6.088784343
1528.964028,6.936616632
1528.964028,6.936616632
1529,6.45
1529,6.45
1529.384898,5.772245223
1529.384898,5.772245223
1530,5.1
1530,5.1
1531,9.41
1531,9.41
1532.326087,4.300939649
1532.326087,4.300939649
1532.634121,7.528914114
1532.634121,7.528914114
1533.309086,4.06285228
1533.309086,4.06285228
1534.822221,9.092397912
1534.822221,9.092397912
1534.881547,5.889832152
1534.881547,5.889832152
1536.117451,5.070967973
1536.117451,5.070967973
1536.757481,6.740155717
1536.757481,6.740155717
1537,4
1537,4
1537.236612,7.942811859
1537.236612,7.942811859
1538.037732,6.814226213
1538.037732,6.814226213
1538.500355,6.311494831
1538.500355,6.311494831
1538.511128,4.036035172
1538.511128,4.036035172
1539,9.1
1539,9.1
1539.683954,3.976111477
1539.683954,3.976111477
1540.546932,7.589592658
1540.546932,7.589592658
1541.453681,7.64286624
1541.453681,7.64286624
1542.481629,6.811243174
1542.481629,6.811243174
1542.815703,4.815685646
1542.815703,4.815685646
1543.460155,7.084390023
1543.460155,7.084390023
1547.575821,5.843831319
1547.575821,5.843831319
1547.876593,6.030770178
1547.876593,6.030770178
1549.932491,4.286850209
1549.932491,4.286850209
1550.299607,6.622798832
1550.299607,6.622798832
1550.583851,5.208468178
1550.583851,5.208468178
1553,6.4
1553,6.4
1553.372834,5.889311401
1553.372834,5.889311401
1553.904794,7.590341616
1553.904794,7.590341616
1557.537767,6.164607944
1557.537767,6.164607944
1558,7.1
1558,7.1
1561,8.03
1561,8.03
1566.081729,7.516378627
1566.081729,7.516378627
1566.252017,6.497982403
1566.252017,6.497982403
1570.669094,3.985261986
1570.669094,3.985261986
1572,6.5
1572,6.5
1573,7.56
1573,7.56
1573,8.47
1573,8.47
1573.850528,7.505096762
1573.850528,7.505096762
1573.953881,4.904734143
1573.953881,4.904734143
1575,6.07
1575,6.07
1576,8.79
1576,8.79
1577.406537,6.514610028
1577.406537,6.514610028
1578.787591,7.014177815
1578.787591,7.014177815
1582.508471,7.622778048
1582.508471,7.622778048
1585.669415,6.615751601
1585.669415,6.615751601
1586.16183,4.931737946
1586.16183,4.931737946
1587.160316,6.444088024
1587.160316,6.444088024
1587.878862,7.707089141
1587.878862,7.707089141
1590,8.9
1590,8.9
1591,8.38
1592.26447,5.992591277
1592.26447,5.992591277
1592.943859,6.068203495
1592.943859,6.068203495
1593,5.7
1593,5.7
1593,6.37
1593,6.37
1594,5.8
1594,5.8
1595,6.17
1595.410286,8.004977434
1595.410286,8.004977434
1597,7.17
1597.832487,5.78056291
1597.832487,5.78056291
1599,9.25
1599.492832,5.895156953
1599.492832,5.895156953
1600.255635,8.074009792
1600.255635,8.074009792
1600.854467,5.241915558
1600.854467,5.241915558
1600.969184,4.755245461
1600.969184,4.755245461
1601,7.2
1601,7.2
1605,5
1605.74133,6.209030517
1605.74133,6.209030517
1606.222388,8.92279343
1606.222388,8.92279343
1608,7.82
1609,6.9
1609,6.9
1610.813114,7.650168051
1610.813114,7.650168051
1610.967047,5.719011858
1610.967047,5.719011858
1611.339551,6.704439697
1611.339551,6.704439697
1611.754466,7.918082558
1611.754466,7.918082558
1615.717347,8.155234549
1615.717347,8.155234549
1616,5.3
1616,5.3
1617.353525,5.433912512
1617.353525,5.433912512
1617.642903,5.14747821
1617.642903,5.14747821
1618,3.37
1618,3.37
1620.196919,8.983991495
1620.196919,8.983991495
1621.16984,6.399010545
1621.16984,6.399010545
1622.370938,6.224122253
1622.370938,6.224122253
1622.92429,5.863629106
1622.92429,5.863629106
1623,10
1623,6.95
1624,8.03
1625,7.14
1627,6.2
1627,6.2
1627,7
1627.482746,5.181058649
1627.482746,5.181058649
1627.911692,8.714139217
1627.911692,8.714139217
1629,6.63
1629,6.89
1630,5
1630,10.33332541
1631,3.7
1631,3.7
1631.362858,8.455563829
1631.362858,8.455563829
1632,6.4
1632,6.4
1632,9.461836907
1632.534265,8.035708328
1632.534265,8.035708328
1633,6.68
1633,6.68
1633,7.21
1633,7.21
1633.126031,7.32
1633.9453,6.018422237
1633.9453,6.018422237
1634.029711,7.070883385
1634.029711,7.070883385
1635.771722,8.597747416
1635.771722,8.597747416
1636,6.21
1636,6.21
1636.702685,7.137744486
1636.702685,7.137744486
1636.837287,9.014225211
1636.837287,9.014225211
1636.906373,7.106227521
1636.906373,7.106227521
1637,5.57
1637.142348,6.709268924
1637.142348,6.709268924
1638,5.6
1638,5.6
1639,7.04
1639,7.04
1639,8.12
1639,8.12
1639,4.5
1639,4.5
1639,7.06
1639.258913,5.273169252
1639.258913,5.273169252
1641.52399,6.585854474
1641.52399,6.585854474
1641.991855,8.110612281
1641.991855,8.110612281
1642,8.09
1642,8.09
1642,5.7
1642,5.7
1642,8.38
1642.371807,6.090818202
1642.371807,6.090818202
1643,5.53
1643,5.53
1643,6.82
1644,5.6
1644,5.6
1644,8.4
1644,8.4
1644,9.28
1644,9.28
1644.638613,5.854072745
1644.638613,5.854072745
1645,6.15
1645,6.15
1645,7.15
1645,7.15
1645,10.28344888
1645,10.34030812
1645.027824,4.379930805
1645.027824,4.379930805
1645.701906,7.436611159
1645.701906,7.436611159
1645.881342,6.134228243
1645.881342,6.134228243
1646,5.1
1646,5.1
1646.1,8.7
1646.214021,5.35361523
1646.214021,5.35361523
1647,8
1647,8
1647,8.8
1647,8.8
1648,4.9
1648,4.9
1648.775179,8.149698753
1648.775179,8.149698753
1648.905771,7.32
1649,5.12
1649,5.12
1649,6.2
1649,6.2
1649,5.2
1649,5.2
1649,9.59
1649.16083,6.104606263
1649.16083,6.104606263
1649.573197,6.010139
1649.573197,6.010139
1649.945328,8.862549013
1649.945328,8.862549013
1650,4.2
1650,4.2
1650,7.59
1650,9.111130088
1650,10.09183123
1650.173826,9.687246268
1650.173826,9.687246268
1650.674774,6.924886344
1650.674774,6.924886344
1651.023051,4.224410382
1651.023051,4.224410382
1651.024443,6.729689893
1651.024443,6.729689893
1651.114564,6.195845326
1651.114564,6.195845326
1651.336485,6.011362728
1651.336485,6.011362728
1651.46164,6.944458174
1651.46164,6.944458174
1652,4.2
1652,4.2
1652,5.1
1652,5.1
1652,8.15
1652.547887,4.518894112
1652.547887,4.518894112
1652.58757,7.512218107
1652.58757,7.512218107
1652.632357,5.807066456
1652.632357,5.807066456
1652.806583,6.977881971
1652.806583,6.977881971
1653,4.9
1653,4.9
1653,7.806377865
1653,9.374474573
1653,9.66
1653.049262,4.78558537
1653.049262,4.78558537
1653.219966,7.19
1653.786206,8.991031764
1653.786206,8.991031764
1654,9.78
1655,9.18
1655.39342,9.492559536
1655.39342,9.492559536
1655.923623,8.81937921
1655.923623,8.81937921
1656,7.7
1656,7.7
1656,5.18
1656,5.18
1656,8.894973696
1656,9.72
1656.052958,4.60078508
1656.052958,4.60078508
1656.927902,5.698575401
1656.927902,5.698575401
1656.988015,7.798332866
1656.988015,7.798332866
1657,5.53
1657,10.00703395
1657.035003,5.55815619
1657.035003,5.55815619
1657.365164,7.38674063
1657.365164,7.38674063
1658,8.77
1658.019923,7.057233715
1658.019923,7.057233715
1659.432257,7.946446066
1659.432257,7.946446066
1659.496211,5.539478163
1659.496211,5.539478163
1659.665618,5.814567459
1659.665618,5.814567459
1660,8.5
1660,8.5
1660,4.7
1660,4.7
1660,8.7
1660,8.7
1660,9.43
1660,9.43
1660,8.890988717
1660.875637,8.747268484
1660.875637,8.747268484
1660.921148,5.245189329
1660.921148,5.245189329
1661,9.18
1661.086747,4.495390339
1661.086747,4.495390339
1661.102873,7.874887971
1661.102873,7.874887971
1661.128616,4.877442082
1661.128616,4.877442082
1661.97305,6.140352913
1661.97305,6.140352913
1662.363577,4.388899638
1662.363577,4.388899638
1663,8.73
1663.354298,2.999008617
1663.354298,2.999008617
1664,7.26
1664,7.968474376
1664.235164,5.790064181
1664.235164,5.790064181
1665,4.5
1665,4.5
1665,10.1222585
1666,8.67
1666.1,5.9
1666.351766,3.81602144
1666.351766,3.81602144
1666.78318,7.08
1667,8.959507505
1667,10.20876987
1667,10.48638803
1667.458782,5.076687923
1667.458782,5.076687923
1668,8.94
1669,7.58
1669,7.677562723
1669,10.05342305
1669,10.2415526
1669.194549,5.328629457
1669.194549,5.328629457
1669.81545,8.186443683
1669.81545,8.186443683
1670.037349,6.614254535
1670.037349,6.614254535
1670.280685,8.107328434
1670.280685,8.107328434
1670.294045,4.816588409
1670.294045,4.816588409
1670.857903,5.059822339
1670.857903,5.059822339
1672.07615,7.846572597
1672.07615,7.846572597
1672.320463,4.467771386
1672.320463,4.467771386
1672.99227,5.643072204
1672.99227,5.643072204
1673,8.3
1673,8.3
1673,10.49043646
1673,10.50833556
1673.061068,7.04
1673.925976,7.914206911
1673.925976,7.914206911
1674,6.9
1674,6.9
1674.570126,5.102762962
1674.570126,5.102762962
1675.283727,5.332502964
1675.283727,5.332502964
1675.843168,4.223280958
1675.843168,4.223280958
1676,5.1
1676,5.1
1676,10.45893352
1676.104425,5.460712415
1676.104425,5.460712415
1677,8.96
1677,10.23199616
1677.688403,4.360700441
1677.688403,4.360700441
1678,10.0369624
1679,7.442947105
1679,10.25733827
1679,10.35557249
1679.124781,5.986299458
1679.124781,5.986299458
1680,4
1680,4
1680,7.936088212
1680,10.26798716
1680.504088,4.423306157
1680.504088,4.423306157
1681,6.7
1681,6.7
1682,8.3
1682,8.3
1682,7.28
1682,10.44055994
1682,10.4654248
1682.603708,5.260071657
1682.603708,5.260071657
1683,10.48095992
1683.590126,5.563642714
1683.590126,5.563642714
1685.798955,5.844790912
1685.798955,5.844790912
1686,9.028968603
1686,9.303434006
1686.504178,5.933475739
1686.504178,5.933475739
1687,4.4
1687,4.4
1687,5.7
1687,5.7
1688,6.06
1688.299756,8.675171747
1688.299756,8.675171747
1688.399227,6.677682935
1688.399227,6.677682935
1688.995047,8.353201508
1688.995047,8.353201508
1689,7.81
1689,7.969471893
1690,7.3
1690,7.3
1690,8.65
1690,8.65
1690.39593,4.524632135
1690.39593,4.524632135
1691,6.3
1691,6.3
1693,5.3
1693,5.3
1693,11.6
1693,11.6
1693,8.436701153
1695,6.2
1695,8.1
1695,10.37
1695.672842,6.139907982
1695.672842,6.139907982
1695.955047,7.558272472
1695.955047,7.558272472
1696,8.717110877
1696.703833,4.649670178
1696.703833,4.649670178
1697,4.7
1697,4.7
1697,5.6
1698,9.14
1699,9.22
1700.593395,7.174157247
1700.593395,7.174157247
1701,8.9
1701,8.9
1701,8.402394266
1701.006262,5.188958591
1701.006262,5.188958591
1701.248895,5.080430786
1701.248895,5.080430786
1702,5.1
1702,5.1
1702,6.8
1702,6.8
1702,7.7
1702,7.7
1702,10.4
1702.156244,4.865073334
1702.156244,4.865073334
1703.72497,7.947435272
1703.72497,7.947435272
1706,6.11
1706,6.11
1706,7.805001747
1706.248763,6.748725074
1706.248763,6.748725074
1706.956733,4.32403356
1706.956733,4.32403356
1707,5.62
1707,5.62
1708,8.2
1708.751056,3.580932105
1708.751056,3.580932105
1709,4.3
1709,4.3
1709,8.864743391
1709.849682,6.223664151
1709.849682,6.223664151
1711,8.317106564
1711.896906,3.391820842
1711.896906,3.391820842
1713,9.281516566
1714,9.5
1714,9.5
1714,9.96
1714,9.96
1715.472544,7.686792496
1715.472544,7.686792496
1718.159445,9.525919249
1718.159445,9.525919249
1720,4.8
