,Age,Title,Event_text,BIO_ExtinctionIntensity (%),BIO_OriginationIntensity(%),BIO_Difference_Cubic,SEA_Modern land sea level  (C = 176.6 106km2/km),TEM_GAT,TEM_dT,CO2_pCO2 (ppm),O2_Mid O2%,O2_Range_Normalized,SR_87Sr/86Sr Mean,SR_Range_Normalized,LIP_LIP_PDF,MAG_INT_mean,MAG_INT_std,MAG_POL_FREQUENCY,MAG_POL_FREQUENCY.3,ZIR_Count_PDF_d18O,ZIR_Interpolated_mean_d18O,ZIR_Count_PDF_Hf,ZIR_Interpolated_mean_Hf
3544,74.8,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3545,74.75,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3546,74.7,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3547,74.65,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3548,74.60000000000002,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3549,74.55,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3550,74.5,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3551,74.45,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3552,74.4,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3553,74.35000000000002,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3554,74.3,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3555,74.25,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3556,74.2,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3557,74.15,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3558,74.10000000000002,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3559,74.05,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3560,74.0,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3561,73.95,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3562,73.9,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3563,73.85000000000002,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3564,73.8,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3565,73.75,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3566,73.7,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3567,73.65,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3568,73.60000000000002,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3569,73.55,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3570,73.5,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3571,73.45,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3572,73.4,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3573,73.35000000000002,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3574,73.3,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3575,73.25,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3576,73.2,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3577,73.15,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3578,73.10000000000002,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3579,73.05,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3580,73.0,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3581,72.95,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3582,72.9,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3583,72.85000000000002,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3584,72.8,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3585,72.75,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3586,72.7,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3587,72.65,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3588,72.60000000000002,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3589,72.55,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3590,72.5,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3591,72.45,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3592,72.4,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3593,72.35000000000002,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3594,72.3,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3595,72.25,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3596,72.2,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3597,72.15,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3598,72.10000000000002,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3599,72.05,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3600,72.0,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3601,71.95,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3602,71.9,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3603,71.85000000000002,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3604,71.8,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3605,71.75,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3606,71.7,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3607,71.65,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3608,71.60000000000002,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3609,71.55,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3610,71.5,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3611,71.45,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3612,71.4,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3613,71.35000000000002,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3614,71.3,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3615,71.25,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3616,71.2,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3617,71.15,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3618,71.10000000000002,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3619,71.05,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3620,71.0,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3621,70.95,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3622,70.9,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3623,70.85000000000002,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3624,70.8,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3625,70.75,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3626,70.7,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3627,70.65,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3628,70.60000000000002,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3629,70.55,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3630,70.5,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3631,70.45,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3632,70.4,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3633,70.35000000000001,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3634,70.3,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3635,70.25,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3636,70.2,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3637,70.15,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3638,70.10000000000001,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3639,70.05,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3640,70.0,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3641,69.95,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3642,69.9,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3643,69.85000000000001,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3644,69.8,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3645,69.75,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3646,69.7,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3647,69.65,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3648,69.60000000000001,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3649,69.55,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3650,69.5,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3651,69.45,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3652,69.4,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3653,69.35000000000001,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3654,69.3,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3655,69.25,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3656,69.2,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3657,69.15,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3658,69.10000000000001,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3659,69.05,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3660,69.0,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3661,68.95,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3662,68.9,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3663,68.85000000000001,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3664,68.8,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3665,68.75,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3666,68.7,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3667,68.65,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3668,68.60000000000001,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3669,68.55,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3670,68.5,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3671,68.45,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3672,68.4,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3673,68.35000000000001,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3674,68.3,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3675,68.25,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3676,68.2,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3677,68.15,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3678,68.10000000000001,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3679,68.05,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3680,68.0,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3681,67.95,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3682,67.9,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3683,67.85000000000001,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3684,67.8,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3685,67.75,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3686,67.7,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3687,67.65,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3688,67.60000000000001,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3689,67.55,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3690,67.5,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3691,67.45,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3692,67.4,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3693,67.35000000000001,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3694,67.3,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3695,67.25,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3696,67.2,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3697,67.15,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3698,67.10000000000001,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3699,67.05,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3700,67.0,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3701,66.95,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3702,66.9,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3703,66.85000000000001,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3704,66.8,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3705,66.75,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3706,66.7,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3707,66.65,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3708,66.60000000000001,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3709,66.55,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3710,66.5,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3711,66.45,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3712,66.4,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3713,66.35000000000001,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3714,66.3,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3715,66.25,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3716,66.2,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3717,66.15,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3718,66.10000000000001,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3719,66.05,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3720,66.0,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3721,65.95,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3722,65.9,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3723,65.85000000000001,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3724,65.8,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3725,65.75,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3726,65.7,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3727,65.65,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3728,65.60000000000001,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3729,65.55,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3730,65.5,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3731,65.45,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3732,65.4,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3733,65.35000000000001,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3734,65.3,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3735,65.25,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3736,65.2,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3737,65.15,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3738,65.10000000000001,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3739,65.05,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3740,65.0,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3741,64.95,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3742,64.9,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3743,64.85000000000001,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3744,64.8,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3745,64.75,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3746,64.7,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3747,64.65,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3748,64.60000000000001,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3749,64.55,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3750,64.5,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3751,64.45,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3752,64.4,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3753,64.35000000000001,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3754,64.3,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3755,64.25,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3756,64.2,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3757,64.15,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3758,64.10000000000001,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3759,64.05,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3760,64.0,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3761,63.95,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3762,63.90000000000001,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3763,63.85,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3764,63.8,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3765,63.75,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3766,63.7,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3767,63.65000000000001,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3768,63.6,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3769,63.55,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3770,63.5,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3771,63.45,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3772,63.40000000000001,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3773,63.35,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3774,63.3,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3775,63.25,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3776,63.2,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3777,63.15000000000001,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3778,63.1,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3779,63.05,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3780,63.0,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3781,62.95,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3782,62.90000000000001,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3783,62.85,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3784,62.8,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3785,62.75,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3786,62.7,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3787,62.65000000000001,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3788,62.6,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3789,62.55,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3790,62.5,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3791,62.45,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3792,62.40000000000001,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3793,62.35,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3794,62.3,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
