Age,Hf
229,7.1
229,-0.3
229,5.0
229,5.2
229,3.5
228,-9.5
228,4.4
228,4.4
228,-9.9
228,7.0
228,7.4
228,9.6
228,7.5
227,-9.7
227,-9.4
227,-8.2
227,8.4
227,10.9
227,7.9
227,5.2
227,5.0
227,-16.7
227,11.5
226,11.9
226,7.4
226,8.7
226,6.5
226,7.6
226,9.9
226,13.8
226,7.7
226,9.9
226,11.0
225,5.9
225,7.7
225,4.6
225,4.7
225,-16.5
225,7.2
225,-11.0
225,4.4
224,3.5
224,4.8
224,5.1
224,6.8
224,3.9
224,10.5
224,-34.5
224,6.2
224,6.9
223,5.6
223,4.7
223,-8.2
223,4.7
223,7.7
223,-34.3
223,1.0
222,-5.0
222,0.7
222,3.2
222,4.7
222,5.0
222,13.3
222,6.2
222,7.2
222,2.6
222,5.9
221,1.0
221,7.1
221,5.0
221,5.6
221,6.2
221,6.8
221,5.7
221,-17.2
221,-47.1
221,0.1
221,-3.9
220,6.1
220,7.5
219,4.8
219,5.7
219,5.4
219,-4.1
218,7.6
218,6.4
218,5.3
218,5.8
218,6.3
218,6.5
218,6.7
217,9.9
217,2.9
217,-3.6
217,4.3
217,-25.9
216,3.7
216,3.4
216,4.6
216,8.2
216,7.8
215,7.6
215,8.6
215,9.2
215,5.5
215,4.8
215,4.4
215,-10.2
215,2.1
215,6.7
215,3.0
214,1.7
214,5.6
214,5.8
214,8.2
214,-1.2
214,-1.6
213,-8.9
213,4.9
212,2.1
211,5.6
211,7.7
211,8.5
210,6.7
210,2.7
210,-4.8
210,3.7
210,7.8
209,4.2
209,2.3
209,6.9
209,7.3
209,8.5
209,8.6
208,6.3
208,8.5
208,4.7
208,6.2
207,4.7
207,1.4
207,5.5
206,6.6
206,4.3
206,5.8
206,7.3
205,5.8
205,2.2
205,2.7
205,3.2
204,7.8
204,5.5
203,1.4
203,-10.9
203,8.1
202,0.7
202,2.5
201,4.0
201,0.4
201,2.1
201,-5.6
201,-3.7
200,3.8
200,3.7
200,4.1
200,-0.8
199,3.9
199,2.2
199,3.5
199,2.1
199,2.5
199,7.4
198,7.0
198,-0.6
198,0.9
198,5.1
197,4.3
197,-1.5
197,6.9
197,-9.8
197,3.3
197,8.1
196,2.6
196,3.4
196,1.2
196,0.5
196,-0.9
196,5.5
196,1.6
196,5.4
196,4.8
195,3.6
195,7.5
195,-10.7
194,1.7
194,2.9
194,3.3
194,7.5
193,5.7
193,4.4
193,3.6
193,-0.4
193,4.3
193,4.1
193,3.8
193,3.8
193,8.2
192,3.2
192,2.7
192,2.4
192,2.8
192,3.3
192,1.4
192,4.8
192,-11.0
192,8.2
192,9.1
192,0.3
191,2.1
191,3.9
190,2.6
190,4.4
189,4.8
189,1.3
189,2.2
188,4.0
188,2.3
187,-16.0
187,3.5
187,8.0
187,2.9
187,4.5
187,1.3
187,1.1
187,1.4
186,5.0
186,1.2
185,0.7
185,1.1
185,2.1
185,2.0
185,0.3
185,-4.9
184,3.8
184,0.5
184,4.8
184,0.1
184,4.1
184,1.1
184,3.0
184,3.9
183,-9.4
182,4.4
182,3.3
182,1.9
182,8.6
182,3.3
182,-11.6
182,4.9
182,-12.0
181,3.9
181,3.3
181,10.4
180,4.4
180,3.4
179,2.4
179,2.7
179,5.7
179,-1.3
179,2.9
179,12.1
179,5.9
179,8.2
179,6.1
179,10.8
179,7.7
178,2.9
178,3.5
178,4.5
177,8.7
177,9.3
177,4.7
177,5.1
176,3.4
176,9.5
176,11.3
176,-12.2
176,2.6
175,7.1
174,8.8
174,7.9
173,-9.5
173,9.8
173,8.4
173,7.8
173,2.3
173,3.3
173,3.8
173,6.1
172,-9.3
172,11.0
172,7.6
172,9.5
172,7.7
171,-8.4
171,10.6
171,3.4
171,4.2
171,3.5
171,7.5
170,-8.9
170,1.2
170,9.2
169,-9.9
169,2.3
169,1.9
169,3.6
168,1.2
168,0.6
168,1.2
167,2.2
167,2.7
167,1.4
167,7.9
166,-9.4
166,-7.2
166,-6.1
166,4.1
166,8.6
166,1.7
165,-7.4
165,4.0
165,1.4
165,7.4
164,-8.8
164,-8.7
164,-7.8
164,-7.3
164,-7.9
164,7.4
164,3.4
164,2.3
163,-8.3
163,-5.1
163,-1.8
163,8.6
163,7.1
163,9.3
163,1.1
163,5.0
162,-8.4
162,-5.1
162,-7.8
162,-6.7
162,5.6
162,2.5
162,2.0
161,-8.0
161,-7.2
161,-4.7
161,-4.4
161,-3.2
161,-1.6
161,-8.8
161,-4.1
161,-3.8
161,8.9
160,-9.9
160,-6.8
160,-6.4
160,-5.5
160,-5.0
160,-4.4
159,-8.7
159,-5.7
159,-10.1
159,-9.6
159,-7.4
159,4.0
159,13.6
159,-3.5
158,-8.8
158,-7.8
158,-8.8
158,-7.6
158,3.9
158,2.3
158,-3.7
157,-9.1
157,-7.7
157,-7.5
157,-6.8
157,-5.8
157,-3.8
157,-2.5
157,-8.4
157,-7.4
157,-4.8
156,-3.2
156,-5.4
156,0.4
156,8.5
155,-0.9
155,8.2
154,-7.8
154,11.0
154,3.0
153,-8.4
153,-13.3
152,-3.0
151,-6.3
151,3.8
151,6.1
151,3.4
150,-9.7
150,-7.9
150,-5.6
148,-6.3
148,-19.5
146,6.0
145,5.5
143,4.5
142,-17.6
142,2.2
141,5.1
141,4.2
140,10.5
140,4.8
140,-1.3
140,1.0
139,5.1
139,-1.3
139,-0.5
138,-9.8
138,-10.9
138,0.6
138,1.9
138,-0.5
138,0.0
138,-1.1
137,-0.5
137,-1.4
137,0.4
137,-0.7
136,0.5
135,-5.7
135,-10.3
135,-0.1
135,-1.2
135,-2.1
135,2.5
134,2.2
134,0.1
134,0.2
134,-1.1
133,-0.2
133,0.1
133,-1.0
132,7.1
129,6.2
128,1.1
128,3.0
127,2.4
126,4.0
126,7.8
125,2.0
124,5.6
123,2.6
111,9.8
106,11.5
102,4.8
99,10.4
99,12.1
99,4.5
96,9.6
96,10.3
95,10.0
93,10.3
93,4.9
92,8.7
90,7.4
89,-7.8
88,6.9
87,7.7
84,6.1
83,4.5
82,-13.0
82,4.6
81,7.5
79,0.5
79,6.6
79,8.0
78,-10.3
78,-12.0
78,7.2
77,6.9
75,-11.2
74,-12.6
73,9.4
72,-12.5
71,-10.4
71,-11.7
70,-8.6
63,5.9
62,10.7
59,11.5
58,-12.7
48,7.6
48,5.3
47,5.8
46,9.9
44,4.3
43,7.2
43,1.5
43,2.5
42,2.3
41,5.7
40,1.5
37,8.2
37,6.1
31,-2.6
31,6.4
30,3.3
28,9.3
22,8.1
20,4.6
20,9.1
19,8.2
19,4.5
18,9.4
17,7.5
17,7.0
17,8.0
17,6.2
17,5.0
16,5.2
16,4.9
16,9.8
16,4.3
16,4.8
16,5.3
16,6.8
16,5.2
16,10.4
16,7.5
16,5.5
16,4.8
16,4.9
16,6.3
16,7.3
16,6.2
16,7.5
16,7.1
16,5.0
16,5.2
16,4.4
16,4.6
16,4.5
16,8.2
16,7.8
16,8.5
16,3.8
16,3.9
15,8.6
15,6.5
15,5.4
15,6.1
15,5.2
15,6.4
15,5.4
15,4.8
15,4.6
15,5.6
15,4.6
15,7.5
15,6.4
15,8.2
15,9.9
15,8.3
15,8.7
15,8.2
15,4.6
15,9.2
15,11.1
15,10.2
15,9.3
15,12.1
15,9.7
15,12.7
15,12.1
15,12.4
15,12.7
15,11.4
15,15.3
15,14.6
15,15.0
15,14.5
15,13.6
15,13.2
15,15.1
15,15.1
14,-3.0
14,8.8
14,9.4
14,8.7
14,7.2
13,-0.6
13,-3.4
13,-2.7
13,-0.9
13,-1.5
13,-1.5
13,-3.5
13,-0.8
13,4.2
12,-2.3
11,5.1
10,9.0
9,0.4
9,4.1
8,-4.6
8,-22.0
8,-3.9
8,-2.0
8,-4.3
8,0.4
7,-4.7
7,-5.7
7,-0.9
7,-1.8
7,-1.2
7,-5.0
7,-0.8
7,-7.2
7,0.4
7,-22.6
7,2.3
7,-3.6
7,-4.7
7,-4.8
6,-9.7
6,-4.6
3,7.3
3,7.8
3,7.9
3,4.7
3,6.8
2,8.2
2,8.4
